티커,종목명,MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
464080 KQ,SOS LAB CO LTD,18,8,4,3,1,57.14285714285714,50.0,13.255712410441939,-5.22150030372462,30.91216216216216,-11.014948859166012
464080 KQ,SOS LAB CO LTD,19,7,3,3,1,50.0,42.857142857142854,12.051278899369104,-5.770723730443088,30.91216216216216,-11.014948859166012
464080 KQ,SOS LAB CO LTD,20,7,3,3,1,50.0,42.857142857142854,10.783440754733494,-5.447593776969187,30.91216216216216,-11.014948859166012
475230 KQ,NRB INC,10,6,1,5,0,16.666666666666664,16.666666666666664,6.4861477724037515,-7.121131385496717,18.12907904278463,-11.386138613861387
475230 KQ,NRB INC,11,8,1,5,2,16.666666666666664,12.5,6.7346453686225,-5.949895922029273,18.12907904278463,-11.386138613861387
475230 KQ,NRB INC,12,8,1,5,2,16.666666666666664,12.5,6.7346453686225,-5.949895922029273,18.12907904278463,-11.386138613861387
475230 KQ,NRB INC,13,7,1,4,2,20.0,14.285714285714285,6.969142178159521,-5.806092233871964,18.12907904278463,-11.386138613861387
475230 KQ,NRB INC,14,5,0,3,2,0.0,0.0,5.982835092718255,-6.636594553252674,9.270998415213946,-11.386138613861387
475230 KQ,NRB INC,15,4,0,2,2,0.0,0.0,6.504031122269633,-5.878201962180534,9.270998415213946,-11.386138613861387
475230 KQ,NRB INC,16,3,0,2,1,0.0,0.0,5.5817086912881955,-6.675426176726713,6.765676567656766,-11.386138613861387
475230 KQ,NRB INC,17,3,0,2,1,0.0,0.0,5.5817086912881955,-6.675426176726713,6.765676567656766,-11.386138613861387
475230 KQ,NRB INC,18,3,0,2,1,0.0,0.0,5.5817086912881955,-6.675426176726713,6.765676567656766,-11.386138613861387
475230 KQ,NRB INC,19,3,0,2,1,0.0,0.0,5.5817086912881955,-6.675426176726713,6.765676567656766,-11.386138613861387
475230 KQ,NRB INC,20,3,0,2,1,0.0,0.0,4.016486888549834,-7.822182199840257,6.765676567656766,-11.386138613861387
475430 KQ,KISTRON CO LTD,10,3,0,2,1,0.0,0.0,3.0144568803239244,-5.355447134771205,5.438401775804662,-8.527131782945736
475430 KQ,KISTRON CO LTD,11,3,0,2,1,0.0,0.0,3.0144568803239244,-5.355447134771205,5.438401775804662,-8.527131782945736
475430 KQ,KISTRON CO LTD,12,4,0,3,1,0.0,0.0,2.285993565675539,-5.8526014476578805,5.438401775804662,-8.527131782945736
475430 KQ,KISTRON CO LTD,13,4,0,3,1,0.0,0.0,2.285993565675539,-5.8526014476578805,5.438401775804662,-8.527131782945736
475430 KQ,KISTRON CO LTD,14,3,0,2,1,0.0,0.0,2.5698493443979866,-5.549370236221436,5.438401775804662,-8.527131782945736
475430 KQ,KISTRON CO LTD,15,3,0,2,1,0.0,0.0,2.5698493443979866,-5.549370236221436,5.438401775804662,-8.527131782945736
475430 KQ,KISTRON CO LTD,16,3,0,2,1,0.0,0.0,2.5698493443979866,-5.549370236221436,5.438401775804662,-8.527131782945736
475430 KQ,KISTRON CO LTD,17,3,0,2,1,0.0,0.0,2.5698493443979866,-5.549370236221436,5.438401775804662,-8.527131782945736
475430 KQ,KISTRON CO LTD,18,3,0,2,1,0.0,0.0,2.5698493443979866,-5.549370236221436,5.438401775804662,-8.527131782945736
475430 KQ,KISTRON CO LTD,19,3,0,2,1,0.0,0.0,2.5698493443979866,-5.549370236221436,5.438401775804662,-8.527131782945736
475430 KQ,KISTRON CO LTD,20,2,0,1,1,0.0,0.0,2.769502698767522,-4.0604894628592865,5.438401775804662,-7.344064386317907
476060 KQ,ONCONIC THERAPEUTICS INC,10,5,3,0,2,100.0,60.0,10.177681794632894,-5.03115207900777,14.285714285714285,-12.2015503875969
476060 KQ,ONCONIC THERAPEUTICS INC,11,5,2,1,2,66.66666666666666,40.0,9.745009654643683,-7.2932722923474955,14.285714285714285,-14.01330376940133
476060 KQ,ONCONIC THERAPEUTICS INC,12,6,3,1,2,75.0,50.0,12.062057143732794,-6.511928647096528,23.647294589178355,-14.01330376940133
476060 KQ,ONCONIC THERAPEUTICS INC,13,6,3,1,2,75.0,50.0,12.062057143732794,-6.511928647096528,23.647294589178355,-14.01330376940133
476060 KQ,ONCONIC THERAPEUTICS INC,14,6,3,1,2,75.0,50.0,12.062057143732794,-6.511928647096528,23.647294589178355,-14.01330376940133
476060 KQ,ONCONIC THERAPEUTICS INC,15,6,3,1,2,75.0,50.0,11.016635079990005,-6.606156417793279,17.374762206721623,-14.01330376940133
476060 KQ,ONCONIC THERAPEUTICS INC,16,6,3,1,2,75.0,50.0,11.016635079990005,-6.606156417793279,17.374762206721623,-14.01330376940133
476060 KQ,ONCONIC THERAPEUTICS INC,17,4,2,1,1,66.66666666666666,50.0,11.036944006976395,-8.106814074269364,17.374762206721623,-14.01330376940133
476060 KQ,ONCONIC THERAPEUTICS INC,18,4,2,1,1,66.66666666666666,50.0,11.036944006976395,-8.106814074269364,17.374762206721623,-14.01330376940133
476060 KQ,ONCONIC THERAPEUTICS INC,19,3,1,1,1,50.0,33.33333333333333,8.924337940394652,-9.752226417351755,12.604651162790697,-14.01330376940133
476060 KQ,ONCONIC THERAPEUTICS INC,20,3,1,1,1,50.0,33.33333333333333,8.924337940394652,-9.752226417351755,12.604651162790697,-14.01330376940133
476830 KQ,RZNOMICS INC,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476830 KQ,RZNOMICS INC,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476830 KQ,RZNOMICS INC,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476830 KQ,RZNOMICS INC,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476830 KQ,RZNOMICS INC,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476830 KQ,RZNOMICS INC,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476830 KQ,RZNOMICS INC,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476830 KQ,RZNOMICS INC,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476830 KQ,RZNOMICS INC,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476830 KQ,RZNOMICS INC,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476830 KQ,RZNOMICS INC,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
484590 KQ,SAMYANG COMTECH CO LTD,10,1,0,1,0,0.0,0.0,3.0216647662485747,-5.530216647662486,3.0216647662485747,-5.530216647662486
484590 KQ,SAMYANG COMTECH CO LTD,11,1,0,1,0,0.0,0.0,3.0216647662485747,-5.530216647662486,3.0216647662485747,-5.530216647662486
484590 KQ,SAMYANG COMTECH CO LTD,12,1,0,1,0,0.0,0.0,3.0216647662485747,-5.530216647662486,3.0216647662485747,-5.530216647662486
484590 KQ,SAMYANG COMTECH CO LTD,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
484590 KQ,SAMYANG COMTECH CO LTD,14,1,1,0,0,100.0,100.0,20.350291909924938,-2.168473728106756,20.350291909924938,-2.168473728106756
484590 KQ,SAMYANG COMTECH CO LTD,15,1,1,0,0,100.0,100.0,20.350291909924938,-2.168473728106756,20.350291909924938,-2.168473728106756
484590 KQ,SAMYANG COMTECH CO LTD,16,1,1,0,0,100.0,100.0,20.350291909924938,-2.168473728106756,20.350291909924938,-2.168473728106756
484590 KQ,SAMYANG COMTECH CO LTD,17,1,0,0,1,0.0,0.0,6.415929203539823,-4.867256637168142,6.415929203539823,-4.867256637168142
484590 KQ,SAMYANG COMTECH CO LTD,18,1,0,0,1,0.0,0.0,6.415929203539823,-4.867256637168142,6.415929203539823,-4.867256637168142
484590 KQ,SAMYANG COMTECH CO LTD,19,1,0,0,1,0.0,0.0,6.415929203539823,-4.867256637168142,6.415929203539823,-4.867256637168142
484590 KQ,SAMYANG COMTECH CO LTD,20,1,0,0,1,0.0,0.0,6.415929203539823,-4.867256637168142,6.415929203539823,-4.867256637168142
000660 KS,SK HYNIX INC,10,12,1,4,7,20.0,8.333333333333332,4.905408605734116,-3.6452616880097737,16.82230011610015,-14.277234134407829
000660 KS,SK HYNIX INC,11,11,0,4,7,0.0,0.0,3.8220548320644756,-4.101586809470755,9.9553192692721,-14.277234134407829
000660 KS,SK HYNIX INC,12,11,0,4,7,0.0,0.0,3.8220548320644756,-4.101586809470755,9.9553192692721,-14.277234134407829
000660 KS,SK HYNIX INC,13,10,0,4,6,0.0,0.0,3.370913487753583,-4.506347816815152,9.9553192692721,-14.277234134407829
000660 KS,SK HYNIX INC,14,11,0,4,7,0.0,0.0,3.328250638843578,-4.437659131760224,9.9553192692721,-14.277234134407829
000660 KS,SK HYNIX INC,15,9,0,2,7,0.0,0.0,4.050275205019549,-3.1782156138154534,9.9553192692721,-7.019836355762875
000660 KS,SK HYNIX INC,16,8,0,1,7,0.0,0.0,4.491223466405044,-2.6980130210720255,9.9553192692721,-5.484319353857036
000660 KS,SK HYNIX INC,17,8,0,1,7,0.0,0.0,4.491223466405044,-2.6980130210720255,9.9553192692721,-5.484319353857036
000660 KS,SK HYNIX INC,18,8,0,1,7,0.0,0.0,4.491223466405044,-2.6980130210720255,9.9553192692721,-5.484319353857036
000660 KS,SK HYNIX INC,19,8,0,1,7,0.0,0.0,4.491223466405044,-2.6980130210720255,9.9553192692721,-5.484319353857036
000660 KS,SK HYNIX INC,20,9,0,2,7,0.0,0.0,4.5274536662435105,-3.1057526687553385,9.9553192692721,-6.3676698502218425
002990 KS,KUMHOE&C CO LTD,10,15,2,5,8,28.57142857142857,13.333333333333334,3.6801775906309833,-4.688582884308673,21.331058020477816,-10.18018018018018
002990 KS,KUMHOE&C CO LTD,11,14,2,4,8,33.33333333333333,14.285714285714285,3.943047418533195,-4.386863378082186,21.331058020477816,-10.18018018018018
002990 KS,KUMHOE&C CO LTD,12,13,2,4,7,33.33333333333333,15.384615384615385,4.137676232155422,-4.543176863390524,21.331058020477816,-10.18018018018018
002990 KS,KUMHOE&C CO LTD,13,14,2,4,8,33.33333333333333,14.285714285714285,3.911192203848249,-4.3878348457517236,21.331058020477816,-10.18018018018018
002990 KS,KUMHOE&C CO LTD,14,14,2,4,8,33.33333333333333,14.285714285714285,4.018662421982452,-4.35445999346339,21.331058020477816,-10.18018018018018
002990 KS,KUMHOE&C CO LTD,15,14,2,4,8,33.33333333333333,14.285714285714285,4.018662421982452,-4.35445999346339,21.331058020477816,-10.18018018018018
002990 KS,KUMHOE&C CO LTD,16,15,2,4,9,33.33333333333333,13.333333333333334,3.8010660592590924,-4.265420522201051,21.331058020477816,-10.18018018018018
002990 KS,KUMHOE&C CO LTD,17,16,2,5,9,28.57142857142857,12.5,3.5634994305553995,-4.367421483153229,21.331058020477816,-10.18018018018018
002990 KS,KUMHOE&C CO LTD,18,15,2,4,9,33.33333333333333,13.333333333333334,3.785759588464442,-4.121046336232642,21.331058020477816,-10.18018018018018
002990 KS,KUMHOE&C CO LTD,19,16,2,4,10,33.33333333333333,12.5,3.5737075709634105,-4.096781529609064,21.331058020477816,-10.18018018018018
002990 KS,KUMHOE&C CO LTD,20,13,2,2,9,50.0,15.384615384615385,4.482799803350559,-3.6981383600032527,21.331058020477816,-10.18018018018018
003230 KS,SAMYANG FOODS CO LTD,10,14,2,4,8,33.33333333333333,14.285714285714285,5.970574312282651,-3.8763493663398103,23.423378263898982,-11.30036873757818
003230 KS,SAMYANG FOODS CO LTD,11,18,2,6,10,25.0,11.11111111111111,6.1699795599861424,-3.8115400457958697,23.423378263898982,-11.30036873757818
003230 KS,SAMYANG FOODS CO LTD,12,16,2,6,8,25.0,12.5,6.535590675352196,-3.8427804244389723,23.423378263898982,-11.30036873757818
003230 KS,SAMYANG FOODS CO LTD,13,13,2,4,7,33.33333333333333,15.384615384615385,7.311141303935993,-3.3081104415042555,23.423378263898982,-7.420279708622961
003230 KS,SAMYANG FOODS CO LTD,14,12,2,3,7,40.0,16.666666666666664,7.6778592856293555,-3.308579753817829,23.423378263898982,-7.420279708622961
003230 KS,SAMYANG FOODS CO LTD,15,12,2,3,7,40.0,16.666666666666664,7.6778592856293555,-3.308579753817829,23.423378263898982,-7.420279708622961
003230 KS,SAMYANG FOODS CO LTD,16,10,2,2,6,50.0,20.0,7.940090535116049,-3.299199991601346,23.423378263898982,-7.420279708622961
003230 KS,SAMYANG FOODS CO LTD,17,10,2,2,6,50.0,20.0,7.940090535116049,-3.299199991601346,23.423378263898982,-7.420279708622961
003230 KS,SAMYANG FOODS CO LTD,18,9,2,2,5,50.0,22.22222222222222,8.42331325139778,-3.2667682030481084,23.423378263898982,-7.420279708622961
003230 KS,SAMYANG FOODS CO LTD,19,8,1,2,5,33.33333333333333,12.5,6.548305124835128,-3.4623999978546154,14.855123186653552,-7.420279708622961
003230 KS,SAMYANG FOODS CO LTD,20,8,1,2,5,33.33333333333333,12.5,6.548305124835128,-3.4623999978546154,14.855123186653552,-7.420279708622961
005930 KS,SAMSUNG ELECTRONICS CO LTD,10,7,0,0,7,0.0,0.0,3.2742549930152833,-1.7101406729477913,7.155770899623952,-4.4635934048249535
005930 KS,SAMSUNG ELECTRONICS CO LTD,11,7,0,0,7,0.0,0.0,2.5632948631836774,-1.8673630129780747,4.16109557959564,-4.4635934048249535
