Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1726,033320,KR7033320003,제이씨현시스템,KOSDAQ,벤처기업부,3830,2,-30,-0.78,4340,4340,3710,305257,1210196870,73208274560,19114432,KSQ
1727,109080,KR7109080002,옵티시스,KOSDAQ,벤처기업부,12920,1,210,1.65,13000,14070,12710,71862,941357485,72817120000,5636000,KSQ
1728,126880,KR7126880004,제이엔케이글로벌,KOSDAQ,우량기업부,3135,2,-130,-3.98,3270,3345,3105,89246,281227869,72747370905,23204903,KSQ
1729,033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,1957,1,7,0.36,1979,1991,1827,287543,548636769,72634577519,37115267,KSQ
1730,032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,4365,2,-140,-3.11,4550,4580,4340,121784,535363225,72560673945,16623293,KSQ
1731,373200,KR7373200005,엑스플러스,KOSDAQ,벤처기업부,2895,1,15,0.52,2700,3070,2690,125236,357134130,72500171115,25043237,KSQ
1732,246690,KR7246690002,TS인베스트먼트,KOSDAQ,중견기업부,1527,4,352,29.96,1321,1527,1321,12350164,18478889053,72438351288,47438344,KSQ
1733,109070,KR7109070003,주성코퍼레이션,KOSPI,,1369,1,21,1.56,1348,1378,1256,388352,513911761,72297204870,52810230,STK
1734,004720,KR7004720009,팜젠사이언스,KOSPI,,3290,2,-160,-4.64,3455,3485,3255,111605,369951775,72230311580,21954502,STK
1735,007280,KR7007280001,한국특강,KOSPI,,2375,2,-120,-4.81,2565,2585,2310,105027,252945425,72215805625,30406655,STK
1736,120115,KR7120111000,코오롱인더우,KOSPI,,26050,2,-400,-1.51,26400,26500,25100,18970,485180850,72102753000,2767860,STK
1737,290660,KR7290660000,다이나믹솔루션,KOSDAQ,기술성장기업부,852,2,-65,-7.09,920,936,827,1821956,1568098366,72035762484,84549017,KSQ
1738,094860,KR7094860004,네오리진,KOSDAQ,중견기업부,1355,2,-56,-3.97,1411,1435,1316,144402,196490436,71964068970,53110014,KSQ
1739,192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,10180,2,-490,-4.59,10680,10840,10030,47140,480764780,71943332500,7067125,KSQ
1740,234920,KR7234920007,자이글,KOSDAQ,관리종목(소속부없음),5310,0,0,0.0,0,0,0,0,0,71849132100,13530910,KSQ
1741,382150,KR7382150001,온코크로스,KOSDAQ,기술성장기업부,5870,2,-480,-7.56,6350,6710,5840,140794,842537975,71590267590,12195957,KSQ
1742,018500,KR7018500009,동원금속,KOSPI,,1530,2,-59,-3.71,1589,1603,1500,282698,431846645,71535047490,46754933,STK
1743,145170,KR7145170007,노브랜드,KOSDAQ,중견기업부,4230,2,-315,-6.93,4545,4565,4200,166957,727730787,71522553150,16908405,KSQ
1744,222420,KR7222420002,쎄노텍,KOSDAQ,벤처기업부,1475,1,137,10.24,1340,1520,1302,1306875,1881491940,71417321425,48418523,KSQ
1745,016090,KR7016090003,대현,KOSPI,,1612,2,-1,-0.06,1610,1627,1598,120784,194273145,71383083720,44282310,STK
1746,147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,6590,2,-1240,-15.84,7830,7850,6340,266294,1803142320,71302916940,10819866,KSQ
1747,338100,KR7338100001,NH프라임리츠,KOSPI,,3815,2,-60,-1.55,3875,3950,3785,163415,623933573,71187900000,18660000,STK
1748,347000,KR7347000002,센코,KOSDAQ,기술성장기업부,1882,2,-72,-3.68,1954,1980,1882,237150,450940728,71160012172,37810846,KSQ
1749,299170,KR7299170001,더블유에스아이,KOSDAQ,중견기업부,1712,2,-59,-3.33,1780,1796,1667,446063,762950353,71067325056,41511288,KSQ
1750,071090,KR7071090005,하이스틸,KOSPI,,3510,2,-90,-2.5,3600,3635,3440,184575,643650300,70872063210,20191471,STK
1751,111710,KR7111710000,남화산업,KOSDAQ,중견기업부,3440,2,-5,-0.15,3415,3505,3415,7265,24981985,70822720000,20588000,KSQ
1752,215790,KR7215790007,이노인스트루먼트,KOSDAQ,중견기업부,1758,2,-177,-9.15,2155,2155,1728,4634300,8648020025,70817775942,40283149,KSQ
1753,003010,KR7003010006,혜인,KOSPI,,5570,1,60,1.09,5600,5650,5360,271204,1478174180,70810000790,12712747,STK
1754,065440,KR7065440000,이루온,KOSDAQ,벤처기업부,2595,2,-195,-6.99,2860,2860,2540,911353,2372650827,70778676900,27275020,KSQ
1755,101140,KR7101140002,인바이오젠,KOSPI,,7040,2,-1040,-12.87,8750,9620,6900,127052,1018446005,70711280640,10044216,STK
1756,216050,KR7216050005,인크로스,KOSDAQ,중견기업부,5790,2,-140,-2.36,5960,5970,5710,44773,259759015,70630021380,12198622,KSQ
1757,088280,KR7088280003,쏘닉스,KOSDAQ,기술성장기업부,4080,2,-180,-4.23,4360,4420,3930,284879,1145246894,70610479200,17306490,KSQ
1758,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,6680,2,-120,-1.76,6750,6980,6620,36201,243607620,70489591120,10552334,KSQ
1759,217500,KR7217500008,러셀,KOSDAQ,벤처기업부,2195,2,-100,-4.36,2300,2395,2150,249414,551188372,69827340000,31812000,KSQ
1760,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,4755,2,-10,-0.21,4765,4795,4650,13992,66088285,69755650290,14669958,KSQ
1761,155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,3670,2,-245,-6.26,3945,3945,3665,120337,446047270,69635893860,18974358,KSQ
1762,003925,KR7003921004,남양유업우,KOSPI,,34800,2,-250,-0.71,35100,35200,34300,4651,161714750,69600000000,2000000,STK
1763,073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,69571715580,106378770,KSQ
1764,187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,2135,2,-65,-2.95,2200,2205,2105,129708,277579329,69503400610,32554286,KSQ
1765,461030,KR7461030009,아이엠비디엑스,KOSDAQ,기술성장기업부,4845,2,-265,-5.19,5190,5260,4600,114369,542070910,69450734865,14334517,KSQ
1766,100220,KR7100220003,비상교육,KOSPI,,5320,2,-370,-6.5,5560,5630,5280,94577,511552210,69142662120,12996741,STK
1767,196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),6090,0,0,0.0,0,0,0,0,0,69131518050,11351645,KSQ
1768,039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,3060,2,-65,-2.08,3120,3120,2985,54124,163887490,69109209540,22584709,KSQ
1769,417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,6590,2,-100,-1.49,6640,6750,6460,29733,194538595,68986696690,10468391,KSQ
1770,032540,KR7032540007,TJ미디어,KOSDAQ,우량기업부,3295,2,-85,-2.51,3380,3380,3245,34795,113892095,68856975835,20897413,KSQ
1771,053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,4640,1,25,0.54,4640,4710,4550,99136,458078702,68638605920,14792803,KSQ
1772,014910,KR7014910004,성문전자,KOSPI,,3140,1,105,3.46,3150,3260,2915,1975736,6202371453,68631786980,21857257,STK
1773,019990,KR7019990001,에너토크,KOSDAQ,중견기업부,7030,2,-250,-3.43,7280,7330,6700,162821,1117004990,68585298640,9756088,KSQ
1774,222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,5070,2,-70,-1.36,5190,5190,4945,35673,178288090,68518560630,13514509,KSQ
1775,099220,KR7099220006,SDN,KOSDAQ,중견기업부,1055,1,24,2.33,1040,1067,1014,805376,836957772,68516289250,64944350,KSQ
1776,095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,4760,2,-205,-4.13,5030,5070,4700,315824,1510134775,68412652560,14372406,KSQ
1777,009770,KR7009770009,삼정펄프,KOSPI,,27350,2,-1000,-3.53,27850,29200,27350,2752,76938600,68374206850,2499971,STK
1778,010770,KR7010770006,평화홀딩스,KOSPI,,4675,2,-10,-0.21,4685,4840,4605,229588,1083910564,68374053550,14625466,STK
1779,048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,5430,2,-170,-3.04,5600,5930,5400,61653,339640810,68303676780,12578946,KSQ
1780,061250,KR7061250007,화일약품,KOSDAQ,우량기업부,8110,2,-140,-1.7,8030,8460,7900,23508,188726570,68266606240,8417584,KSQ
1781,332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,5140,2,-50,-0.96,5150,5290,4910,48501,249288080,68226951640,13273726,KSQ
1782,000220,KR7000220004,유유제약,KOSPI,,3995,2,-165,-3.97,4230,4400,3980,1110694,4585089765,68044242245,17032351,STK
1783,006880,KR7006880009,신송홀딩스,KOSPI,,5740,2,-200,-3.37,5940,5970,5700,46913,269677490,67897644920,11828858,STK
1784,046940,KR7046940003,우원개발,KOSDAQ,우량기업부,3755,2,-180,-4.57,3970,4040,3670,252109,944554554,67869184250,18074350,KSQ
1785,352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,5370,1,20,0.37,5300,5400,5000,49946,260107370,67864996740,12637802,KSQ
1786,288620,KR7288620008,에스프리즘,KOSDAQ,벤처기업부,9710,2,-160,-1.62,9870,10000,9300,44231,420570520,67769158360,6979316,KSQ
1787,331380,KR7331380006,포커스에이아이,KOSDAQ,투자주의환기종목(소속부없음),2090,2,-10,-0.48,2100,2130,1979,97132,196231381,67740012010,32411489,KSQ
1788,016250,KR7016250003,SGC E&C,KOSDAQ,중견기업부,13440,1,90,0.67,13980,13990,13010,16101,214742780,67697091840,5036986,KSQ
1789,080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,6880,2,-420,-5.75,7250,7360,6870,20285,142317985,67665288480,9835071,KSQ
1790,198080,KR7198080004,캐프,KOSDAQ,우량기업부,3140,2,-125,-3.83,3305,3595,3050,518153,1694656708,67620480900,21535185,KSQ
1791,311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,5160,2,-470,-8.35,5780,5780,5070,57692,298416240,67417783920,13065462,KSQ
1792,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,4000,2,-5,-0.12,4025,4200,3920,89974,358091161,67242208000,16810552,KSQ
1793,065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,4195,2,-430,-9.3,4630,4635,4140,352918,1521872443,67136780000,16004000,KSQ
1794,060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,903,2,-9,-0.99,912,931,885,142573,128585343,66913720419,74101573,KSQ
1795,071670,KR7071670004,에이테크솔루션,KOSDAQ,중견기업부,6690,2,-300,-4.29,7000,7180,6500,62678,416470280,66900000000,10000000,KSQ
1796,453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,10370,2,-440,-4.07,10700,11080,10170,19927,208106930,66828666510,6444423,KSQ
1797,046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,1466,2,-88,-5.66,1541,1553,1451,113771,168253171,66743989360,45527960,KSQ
1798,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,7330,2,-70,-0.95,7400,7400,7250,2498,18208020,66703000000,9100000,KSQ
1799,446840,KR7446840001,지슨,KOSDAQ,기술성장기업부,1210,1,10,0.83,1208,1262,1146,205005,237962075,66650530430,55083083,KSQ
1800,043650,KR7043650001,국순당,KOSDAQ,중견기업부,3730,2,-120,-3.12,3850,3870,3700,45482,171012805,66611473920,17858304,KSQ
1801,092780,KR7092780006,DYP,KOSPI,,5050,2,-120,-2.32,5240,5250,5010,73028,373287945,66500723000,13168460,STK
1802,010040,KR7010040004,한국내화,KOSPI,,1618,2,-36,-2.18,1636,1680,1617,44768,72821763,66446506316,41067062,STK
1803,155660,KR7155660004,DSR,KOSPI,,4145,2,-60,-1.43,4180,4180,4075,27452,113000755,66320000000,16000000,STK
1804,452400,KR7452400005,이닉스,KOSDAQ,우량기업부,7300,1,40,0.55,7400,7400,6980,28656,202816070,66221424400,9071428,KSQ
1805,009200,KR7009200007,무림페이퍼,KOSPI,,1591,2,-40,-2.45,1552,1645,1552,384574,603483329,66200412210,41609310,STK
1806,004440,KR7004440004,삼일씨엔에스,KOSPI,,5190,2,-270,-4.95,5410,5570,5130,62798,328662410,66078804930,12731947,STK
1807,041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,3475,2,-55,-1.56,3530,3575,3400,97727,336726940,66025000000,19000000,KSQ
1808,180060,KR7180060006,탑선,KONEX,일반기업부,7060,2,-450,-5.99,7500,7500,7000,10383,73544560,65994521960,9347666,KNX
1809,007815,KR7007811003,코리아써우,KOSPI,,22250,1,1050,4.95,21800,22250,21800,1851,40740500,65964352500,2964690,STK
1810,241790,KR7241790005,티이엠씨씨엔에스,KOSDAQ,우량기업부,6580,2,-350,-5.05,6940,7040,6500,79905,529965560,65817331720,10002634,KSQ
1811,084650,KR7084650001,랩지노믹스,KOSDAQ,중견기업부,886,2,-164,-15.62,950,1011,881,3442659,3169762094,65776631140,74239990,KSQ
1812,095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1762,2,-149,-7.8,1893,1926,1650,1173248,2048598736,65717153658,37296909,KSQ
1813,002795,KR7002791002,아모레퍼시픽홀딩스우,KOSPI,,10270,2,-150,-1.44,10320,10380,10110,15880,161756820,65534636440,6381172,STK
1814,296160,KR7296160005,프로젠,KONEX,일반기업부,4255,2,-440,-9.37,4650,4650,4135,9214,40225475,65420961145,15375079,KNX
1815,004540,KR7004540001,깨끗한나라,KOSPI,,1756,2,-14,-0.79,1788,1799,1737,54486,95221997,65394656908,37240693,STK
1816,094850,KR7094850005,참좋은여행,KOSDAQ,우량기업부,4670,2,-150,-3.11,4820,4875,4630,58095,271488398,65380000000,14000000,KSQ
1817,068290,KR7068290006,삼성출판사,KOSPI,,6530,2,-180,-2.68,6660,6800,6520,11991,78911810,65300000000,10000000,STK
1818,134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,1323,2,-18,-1.34,1467,1467,1280,92853,122080824,65216159127,49294149,KSQ
1819,089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,4420,2,-150,-3.28,4535,4575,4345,63892,280517011,65107479580,14730199,KSQ
1820,024910,KR7024910002,경창산업,KOSDAQ,중견기업부,1816,2,-77,-4.07,1898,1910,1815,168538,308985493,65047313080,35819005,KSQ
1821,317850,KR7317850006,대모,KOSDAQ,벤처기업부,7810,1,300,3.99,7690,7920,7310,94456,725885060,65013720200,8324420,KSQ
1822,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,5420,2,-60,-1.09,5460,5530,5380,29287,158670900,64966369300,11986415,KSQ
1823,360350,KR7360350003,코셈,KOSDAQ,기술성장기업부,11310,2,-770,-6.37,12100,12170,11000,75646,854952100,64896440700,5737970,KSQ
1824,039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,2405,2,-45,-1.84,2450,2500,2385,173634,417751640,64885947620,26979604,KSQ
1825,067920,KR7067920009,이글루,KOSDAQ,우량기업부,5890,2,-90,-1.51,6040,6060,5750,48804,286425765,64767140910,10996119,KSQ
1826,012690,KR7012690004,모나리자,KOSPI,,1766,2,-94,-5.05,1860,1889,1738,301049,533059732,64584836330,36571255,STK
1827,163280,KR7163280001,에어레인,KOSDAQ,기술성장기업부,4745,2,-85,-1.76,4840,4865,4600,132507,620307010,64546605110,13603078,KSQ
1828,011230,KR7011230000,삼화전자,KOSPI,,3365,2,-540,-13.83,3905,3905,3335,1402274,4824666730,64492866525,19165785,STK
1829,321820,KR7321820003,아티스트컴퍼니,KOSDAQ,기술성장기업부,4115,1,150,3.78,4005,4290,3895,244249,998456808,64158512240,15591376,KSQ
1830,378850,KR7378850002,화승알앤에이,KOSPI,,3375,2,-50,-1.46,3410,3445,3325,91976,309169055,64103477625,18993623,STK
1831,010470,KR7010470003,오리콤,KOSDAQ,우량기업부,5330,2,-80,-1.48,5390,5500,5320,12783,68737185,63827016500,11975050,KSQ
1832,033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,1595,1,5,0.31,1561,1635,1508,129008,198812894,63756067320,39972456,KSQ
1833,049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3250,2,-25,-0.76,3280,3360,3220,29987,99366325,63720400250,19606277,KSQ
1834,027830,KR7027830009,대성창투,KOSDAQ,중견기업부,1180,2,-58,-4.68,1230,1258,1160,477701,570307902,63720000000,54000000,KSQ
1835,333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,5790,2,-200,-3.34,5990,6040,5700,39107,226498920,63677898900,10997910,KSQ
1836,136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,5750,2,-90,-1.54,5870,5870,5600,37837,215003360,63359859500,11019106,KSQ
1837,014950,KR7014950000,삼익제약,KOSDAQ,벤처기업부,6310,2,-430,-6.38,6840,6840,6220,61044,388158070,63147880280,10007588,KSQ
1838,003780,KR7003780004,진양산업,KOSPI,,4855,2,-165,-3.29,5010,5050,4795,155043,754443420,63115000000,13000000,STK
1839,214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,7070,2,-210,-2.88,7300,7500,6620,35553,248110830,63081813410,8922463,KSQ
1840,317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,3130,2,-10,-0.32,3170,3200,3025,92357,284455097,63022640770,20135029,KSQ
1841,100030,KR7100030006,인지소프트,KOSDAQ,중견기업부,19190,1,40,0.21,19100,19210,18400,24580,464053375,63014471660,3283714,KSQ
1842,054930,KR7054930003,유신,KOSDAQ,우량기업부,21000,2,-150,-0.71,21400,21400,20550,22607,471781325,63000000000,3000000,KSQ
1843,424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,10610,2,-580,-5.18,12120,12180,10420,78441,868321480,62799422900,5918890,KSQ
1844,260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,3240,2,-30,-0.92,3270,3305,3115,41583,132929940,62666754840,19341591,KSQ
1845,000725,KR7000721001,현대건설우,KOSPI,,59400,2,-200,-0.34,59600,60300,57700,6692,393262150,62648764200,1054693,STK
1846,111110,KR7111110003,호전실업,KOSPI,,6910,2,-170,-2.4,7000,7040,6890,18427,127869940,62646060000,9066000,STK
1847,317530,KR7317530004,에피소드컴퍼니,KOSDAQ,기술성장기업부,3580,1,80,2.29,3590,3600,3300,22199,76418095,62631677560,17494882,KSQ
1848,162300,KR7162300008,신스틸,KOSDAQ,우량기업부,1510,2,-54,-3.45,1551,1580,1457,105664,158522035,62621786820,41471382,KSQ
1849,001840,KR7001840008,이화공영,KOSDAQ,관리종목(소속부없음),2215,0,0,0.0,0,0,0,0,0,62588831935,28256809,KSQ
1850,294090,KR7294090006,이오플로우,KOSDAQ,관리종목(소속부없음),1490,0,0,0.0,0,0,0,0,0,62295566450,41809105,KSQ
1851,010240,KR7010240000,흥국,KOSDAQ,우량기업부,5320,2,-140,-2.56,5460,5550,5240,46055,245008595,62275920000,11706000,KSQ
1852,290670,KR7290670009,대보마그네틱,KOSDAQ,중견기업부,7920,2,-330,-4.0,8240,8340,7890,17917,143398520,62232667200,7857660,KSQ
1853,104040,KR7104040001,디에스엠,KOSDAQ,벤처기업부,2320,2,-115,-4.72,2435,2435,2195,76387,175909510,62207470800,26813565,KSQ
1854,072470,KR7072470008,우리산업홀딩스,KOSDAQ,중견기업부,3290,1,95,2.97,3195,3295,3090,50432,161714386,62139351890,18887341,KSQ
1855,004780,KR7004780003,대륙제관,KOSDAQ,우량기업부,3905,2,-170,-4.17,4095,4095,3850,57145,223821270,62101992095,15903199,KSQ
1856,039420,KR7039420005,케이엘넷,KOSDAQ,중견기업부,2705,2,-95,-3.39,2820,2845,2690,59389,162261695,62071618770,22946994,KSQ
1857,198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1018,1,23,2.31,995,1030,911,218401,208977159,62028670128,60931896,KSQ
1858,027050,KR7027050004,코리아나,KOSDAQ,중견기업부,1548,2,-47,-2.95,1595,1596,1526,133854,207275858,61920000000,40000000,KSQ
1859,219550,KR7219550001,디와이디,KOSDAQ,관리종목(소속부없음),1598,2,-35,-2.14,1612,1635,1492,304544,477613618,61799863088,38673256,KSQ
1860,004830,KR7004830006,덕성,KOSPI,,3930,2,-150,-3.68,4140,4140,3845,159988,627153876,61622400000,15680000,STK
1861,348080,KR7348080003,큐라티스,KOSDAQ,중견기업부,532,2,-29,-5.17,561,580,505,207561,108370802,61419283492,115449781,KSQ
1862,097800,KR7097800007,윈팩,KOSDAQ,중견기업부,2250,2,-75,-3.23,2325,2440,2140,197564,440048590,61402601250,27290045,KSQ
1863,005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,6140,2,-190,-3.0,6340,6340,6100,48717,300873155,61400000000,10000000,KSQ
1864,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1269,2,-51,-3.86,1333,1354,1251,301602,382186799,61330216716,48329564,KSQ
1865,045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,7150,1,90,1.27,7060,7270,7060,84390,604558205,61189986000,8558040,KSQ
1866,232830,KR7232830000,아이티센피엔에스,KOSDAQ,벤처기업부,3700,2,-225,-5.73,3930,4120,3640,151840,577471510,61174786200,16533726,KSQ
1867,053050,KR7053050001,지에스이,KOSDAQ,우량기업부,2040,2,-80,-3.77,2090,2130,2010,334067,684252728,61174697880,29987597,KSQ
1868,021050,KR7021050000,서원,KOSPI,,1287,2,-54,-4.03,1343,1370,1263,752763,967628638,61099797330,47474590,STK
1869,053620,KR7053620001,태양,KOSDAQ,우량기업부,7100,1,70,1.0,7030,7200,6960,12782,90234330,61060000000,8600000,KSQ
1870,129260,KR7129260006,인터지스,KOSPI,,2050,1,5,0.24,2050,2095,2010,133220,270306388,60983141700,29747874,STK
1871,064240,KR7064240005,홈캐스트,KOSDAQ,벤처기업부,1754,2,-84,-4.57,1823,1838,1732,151080,265516038,60853716254,34694251,KSQ
1872,444530,KR7444530000,심플랫폼,KOSDAQ,기술성장기업부,9480,2,-560,-5.58,10040,10410,9260,56029,535153860,60848745120,6418644,KSQ
1873,072130,KR7072130008,유엔젤,KOSPI,,4790,2,-95,-1.94,4940,4950,4750,53990,257407210,60811224660,12695454,STK
1874,291650,KR7291650000,압타머사이언스,KOSDAQ,기술성장기업부,995,2,-77,-7.18,1063,1166,970,249923,251841435,60734045790,61039242,KSQ
1875,246960,KR7246960009,SCL사이언스,KOSDAQ,기술성장기업부,1780,1,100,5.95,1699,1810,1680,102659,179115556,60550343660,34017047,KSQ
1876,480370,KR7480370006,씨케이솔루션,KOSPI,,1864,2,-120,-6.05,1965,1990,1788,255679,474340435,60545344512,32481408,STK
1877,036090,KR7036090009,위지트,KOSDAQ,중견기업부,1534,2,-125,-7.53,1687,1687,1528,673703,1046394215,60537921730,39464095,KSQ
1878,007370,KR7007370000,진양제약,KOSDAQ,우량기업부,4270,2,-170,-3.83,4550,4550,4255,51240,220844000,60354686490,14134587,KSQ
